Order_Id,Shipping_Mode,Order_Date,Shipping_Date,Days_for_shipment _scheduled,Days_for_shipping _real,Late_delivery_risk,Delivery_Status
68948,Second Class,10/3/2017,10/7/2017,2,4,Late,Late delivery
69055,Second Class,10/5/2017,10/11/2017,2,6,Late,Late delivery
69116,Second Class,10/5/2017,10/7/2017,2,2,No late,Shipping on time
59791,Second Class,5/22/2017,5/24/2017,2,2,No late,Shipping on time
55941,Second Class,3/27/2017,3/29/2017,2,2,No late,Shipping on time
60064,Second Class,5/26/2017,5/31/2017,2,5,Late,Late delivery
4025,Second Class,2/28/2015,3/6/2015,2,6,Late,Late delivery
60275,Second Class,5/29/2017,6/4/2017,2,6,Late,Late delivery
54139,Second Class,3/1/2017,3/6/2017,2,5,Late,Late delivery
9446,Second Class,5/18/2015,5/20/2015,2,2,No late,Shipping on time
54551,Second Class,3/7/2017,3/9/2017,2,2,No late,Shipping on time
1799,Second Class,1/27/2015,2/1/2015,2,5,Late,Late delivery
6766,Second Class,4/9/2015,4/11/2015,2,2,No late,Shipping on time
385,Second Class,1/6/2015,1/12/2015,2,6,Late,Late delivery
288,Second Class,1/5/2015,1/9/2015,2,4,Late,Late delivery
57909,Second Class,4/25/2017,4/30/2017,2,5,Late,Late delivery
51460,Second Class,1/21/2017,1/27/2017,2,6,Late,Late delivery
59988,Second Class,5/25/2017,5/29/2017,2,4,Late,Late delivery
4898,Second Class,3/13/2015,3/17/2015,2,4,Late,Late delivery
5339,Second Class,3/19/2015,3/24/2015,2,5,Late,Late delivery
654,Second Class,1/10/2015,1/15/2015,2,5,Late,Late delivery
1154,Second Class,1/17/2015,1/22/2015,2,5,Late,Late delivery
2228,Second Class,2/2/2015,2/6/2015,2,4,Late,Late delivery
2086,Second Class,1/31/2015,2/2/2015,2,2,No late,Shipping on time
51370,Second Class,1/19/2017,1/25/2017,2,6,Late,Late delivery
59873,Second Class,5/23/2017,5/27/2017,2,4,Late,Late delivery
7058,Second Class,4/14/2015,4/18/2015,2,4,Late,Late delivery
56753,Second Class,4/8/2017,4/12/2017,2,4,Late,Late delivery
8116,Second Class,4/29/2015,5/1/2015,2,2,No late,Shipping on time
56998,Second Class,4/12/2017,4/16/2017,2,4,Late,Late delivery
3082,Second Class,2/14/2015,2/17/2015,2,3,Late,Late delivery
5877,Second Class,3/27/2015,3/30/2015,2,3,Late,Late delivery
6263,Second Class,4/2/2015,4/6/2015,2,4,Late,Late delivery
10020,Second Class,5/27/2015,6/2/2015,2,6,Late,Late delivery
56398,Second Class,4/3/2017,4/7/2017,2,4,Late,Late delivery
60874,Second Class,6/7/2017,6/12/2017,2,5,Late,Late delivery
2732,Second Class,2/9/2015,2/12/2015,2,3,Late,Late delivery
493,Second Class,1/8/2015,1/12/2015,2,4,Late,Late delivery
57852,Second Class,4/24/2017,4/27/2017,2,3,Late,Late delivery
2859,Second Class,2/11/2015,2/16/2015,2,5,Late,Late delivery
55385,Second Class,3/19/2017,3/25/2017,2,6,Late,Late delivery
3702,Second Class,2/24/2015,2/27/2015,2,3,Late,Late delivery
57757,Second Class,4/23/2017,4/26/2017,2,3,Late,Late delivery
52578,Second Class,2/6/2017,2/10/2017,2,4,Late,Late delivery
8108,Second Class,4/29/2015,5/3/2015,2,4,Late,Late delivery
1292,Second Class,1/19/2015,1/22/2015,2,3,Late,Late delivery
4022,Second Class,2/28/2015,3/3/2015,2,3,Late,Late delivery
5011,Second Class,3/15/2015,3/17/2015,2,2,No late,Shipping on time
61548,Second Class,6/17/2017,6/21/2017,2,4,Late,Late delivery
3074,Second Class,2/14/2015,2/19/2015,2,5,Late,Late delivery
343,Second Class,1/5/2015,1/9/2015,2,4,Late,Late delivery
1003,Second Class,1/15/2015,1/19/2015,2,4,Late,Late delivery
60616,Second Class,6/3/2017,6/5/2017,2,2,No late,Shipping on time
57262,Second Class,4/15/2017,4/18/2017,2,3,Late,Late delivery
54549,Second Class,3/7/2017,3/12/2017,2,5,Late,Late delivery
7747,Second Class,4/24/2015,4/27/2015,2,3,Late,Late delivery
61519,Second Class,6/17/2017,6/22/2017,2,5,Late,Late delivery
55737,Second Class,3/24/2017,3/27/2017,2,3,Late,Late delivery
59456,Second Class,5/17/2017,5/19/2017,2,2,No late,Shipping on time
7475,Second Class,4/20/2015,4/26/2015,2,6,Late,Late delivery
52297,Second Class,2/2/2017,2/5/2017,2,3,Late,Late delivery
7966,Second Class,4/27/2015,4/29/2015,2,2,No late,Shipping on time
60001,Second Class,5/25/2017,5/27/2017,2,2,No late,Shipping on time
53029,Second Class,2/13/2017,2/18/2017,2,5,Late,Late delivery
9873,Second Class,5/25/2015,5/29/2015,2,4,Late,Late delivery
7680,Second Class,4/23/2015,4/29/2015,2,6,Late,Late delivery
526,Second Class,1/8/2015,1/10/2015,2,2,No late,Shipping on time
55529,Second Class,3/21/2017,3/26/2017,2,5,Late,Late delivery
1302,Second Class,1/19/2015,1/22/2015,2,3,Late,Late delivery
61044,Second Class,6/10/2017,6/15/2017,2,5,Late,Late delivery
54912,Second Class,3/12/2017,3/15/2017,2,3,Late,Late delivery
57049,Second Class,4/12/2017,4/17/2017,2,5,Late,Late delivery
59308,Second Class,5/15/2017,5/19/2017,2,4,Late,Late delivery
9082,Second Class,5/13/2015,5/16/2015,2,3,Late,Late delivery
60251,Second Class,5/29/2017,5/31/2017,2,2,No late,Shipping on time
59611,Second Class,5/20/2017,5/22/2017,2,2,No late,Shipping on time
9530,Second Class,5/20/2015,5/26/2015,2,6,Late,Late delivery
4901,Second Class,3/13/2015,3/15/2015,2,2,No late,Shipping on time
54743,Second Class,3/10/2017,3/14/2017,2,4,Late,Late delivery
4877,Second Class,3/13/2015,3/16/2015,2,3,Late,Late delivery
1591,Second Class,1/24/2015,1/26/2015,2,2,No late,Shipping on time
8364,Second Class,5/3/2015,5/8/2015,2,5,Late,Late delivery
54917,Second Class,3/12/2017,3/15/2017,2,3,Late,Late delivery
60964,Second Class,6/8/2017,6/13/2017,2,5,Late,Late delivery
57985,Second Class,4/26/2017,5/2/2017,2,6,Late,Late delivery
10029,Second Class,5/27/2015,6/1/2015,2,5,Late,Late delivery
59147,Second Class,5/13/2017,5/16/2017,2,3,Late,Late delivery
1400,Second Class,1/21/2015,1/27/2015,2,6,Late,Late delivery
2950,Second Class,2/13/2015,2/19/2015,2,6,Late,Late delivery
53981,Second Class,2/26/2017,2/28/2017,2,2,No late,Shipping on time
56325,Second Class,4/2/2017,4/8/2017,2,6,Late,Late delivery
59991,Second Class,5/25/2017,5/27/2017,2,2,No late,Shipping on time
54550,Second Class,3/7/2017,3/13/2017,2,6,Late,Late delivery
51693,Second Class,1/24/2017,1/28/2017,2,4,Late,Late delivery
51545,Second Class,1/22/2017,1/28/2017,2,6,Late,Late delivery
312,Second Class,1/5/2015,1/8/2015,2,3,Late,Late delivery
8922,Second Class,5/11/2015,5/14/2015,2,3,Late,Late delivery
59359,Second Class,5/16/2017,5/21/2017,2,5,Late,Late delivery
55774,Second Class,3/25/2017,3/30/2017,2,5,Late,Late delivery
3800,Second Class,2/25/2015,3/3/2015,2,6,Late,Late delivery
3776,Second Class,2/25/2015,2/27/2015,2,2,No late,Shipping on time
6120,Second Class,3/31/2015,4/6/2015,2,6,Late,Late delivery
3789,Second Class,2/25/2015,3/2/2015,2,5,Late,Late delivery
51692,Second Class,1/24/2017,1/27/2017,2,3,Late,Late delivery
9453,Second Class,5/18/2015,5/22/2015,2,4,Late,Late delivery
2913,Second Class,2/12/2015,2/16/2015,2,4,Late,Late delivery
53319,Second Class,2/17/2017,2/22/2017,2,5,Late,Late delivery
59644,Second Class,5/20/2017,5/25/2017,2,5,Late,Late delivery
8384,Second Class,5/3/2015,5/8/2015,2,5,Late,Late delivery
9320,Second Class,5/17/2015,5/23/2015,2,6,Late,Late delivery
57856,Second Class,4/24/2017,4/26/2017,2,2,No late,Shipping on time
8658,Second Class,5/7/2015,5/11/2015,2,4,Late,Late delivery
51548,Second Class,1/22/2017,1/26/2017,2,4,Late,Late delivery
6664,Second Class,4/8/2015,4/13/2015,2,5,Late,Late delivery
6227,Second Class,4/1/2015,4/4/2015,2,3,Late,Late delivery
3620,Second Class,2/22/2015,2/28/2015,2,6,Late,Late delivery
468,Second Class,1/7/2015,1/11/2015,2,4,Late,Late delivery
4773,Second Class,3/11/2015,3/15/2015,2,4,Late,Late delivery
10251,Second Class,5/30/2015,6/1/2015,2,2,No late,Shipping on time
58087,Second Class,4/27/2017,4/30/2017,2,3,Late,Late delivery
1490,Second Class,1/22/2015,1/28/2015,2,6,Late,Late delivery
304,Second Class,1/5/2015,1/10/2015,2,5,Late,Late delivery
58078,Second Class,4/27/2017,5/1/2017,2,4,Late,Late delivery
9132,Second Class,5/14/2015,5/17/2015,2,3,Late,Late delivery
54382,Second Class,3/4/2017,3/7/2017,2,3,Late,Late delivery
59971,Second Class,5/25/2017,5/27/2017,2,2,No late,Shipping on time
5182,Second Class,3/17/2015,3/20/2015,2,3,Late,Late delivery
7349,Second Class,4/18/2015,4/23/2015,2,5,Late,Late delivery
4737,Second Class,3/11/2015,3/14/2015,2,3,Late,Late delivery
5696,Second Class,3/25/2015,3/27/2015,2,2,No late,Shipping on time
2097,Second Class,1/31/2015,2/3/2015,2,3,Late,Late delivery
9012,Second Class,5/12/2015,5/15/2015,2,3,Late,Late delivery
6543,Second Class,4/6/2015,4/10/2015,2,4,Late,Late delivery
52482,Second Class,2/5/2017,2/8/2017,2,3,Late,Late delivery
4966,Second Class,3/14/2015,3/16/2015,2,2,No late,Shipping on time
154,Second Class,1/3/2015,1/8/2015,2,5,Late,Late delivery
4412,Second Class,3/6/2015,3/9/2015,2,3,Late,Late delivery
58919,Second Class,5/10/2017,5/15/2017,2,5,Late,Late delivery
60489,Second Class,6/1/2017,6/6/2017,2,5,Late,Late delivery
9078,Second Class,5/13/2015,5/17/2015,2,4,Late,Late delivery
7748,Second Class,4/24/2015,4/28/2015,2,4,Late,Late delivery
52157,Second Class,1/31/2017,2/3/2017,2,3,Late,Late delivery
1220,Second Class,1/18/2015,1/24/2015,2,6,Late,Late delivery
6293,Second Class,4/2/2015,4/6/2015,2,4,Late,Late delivery
7815,Second Class,4/25/2015,5/1/2015,2,6,Late,Late delivery
53943,Second Class,2/26/2017,3/2/2017,2,4,Late,Late delivery
55514,Second Class,3/21/2017,3/26/2017,2,5,Late,Late delivery
4580,Second Class,3/8/2015,3/14/2015,2,6,Late,Late delivery
74543,Second Class,12/24/2017,12/28/2017,2,4,Late,Late delivery
74538,Second Class,12/24/2017,12/28/2017,2,4,Late,Late delivery
74607,Second Class,12/25/2017,12/28/2017,2,3,Late,Late delivery
74514,Second Class,12/23/2017,12/28/2017,2,5,Late,Late delivery
72839,Second Class,11/29/2017,12/4/2017,2,5,Late,Late delivery
72838,Second Class,11/29/2017,12/3/2017,2,4,Late,Late delivery
73044,Second Class,12/2/2017,12/7/2017,2,5,Late,Late delivery
72287,Second Class,11/21/2017,11/24/2017,2,3,Late,Late delivery
72321,Second Class,11/21/2017,11/23/2017,2,2,No late,Shipping on time
28970,Second Class,2/27/2016,3/4/2016,2,6,Late,Late delivery
27127,Second Class,1/31/2016,2/3/2016,2,3,Late,Late delivery
21025,Second Class,11/3/2015,11/9/2015,2,6,Late,Late delivery
49495,Second Class,12/23/2016,12/29/2016,2,6,Late,Late delivery
23082,Second Class,12/3/2015,12/6/2015,2,3,Late,Late delivery
26899,Second Class,1/28/2016,2/2/2016,2,5,Late,Late delivery
27212,Second Class,2/2/2016,2/5/2016,2,3,Late,Late delivery
31147,Second Class,3/30/2016,4/2/2016,2,3,Late,Late delivery
73864,Second Class,12/14/2017,12/19/2017,2,5,Late,Late delivery
74187,Second Class,12/18/2017,12/21/2017,2,3,Late,Late delivery
74838,Second Class,12/28/2017,1/1/2018,2,4,Late,Late delivery
27237,Second Class,2/2/2016,2/5/2016,2,3,Late,Late delivery
22067,Second Class,11/19/2015,11/22/2015,2,3,Late,Late delivery
21289,Second Class,11/7/2015,11/12/2015,2,5,Late,Late delivery
20824,Second Class,10/31/2015,11/5/2015,2,5,Late,Late delivery
44359,Second Class,10/9/2016,10/14/2016,2,5,Late,Late delivery
26375,Second Class,1/20/2016,1/26/2016,2,6,Late,Late delivery
22064,Second Class,11/19/2015,11/24/2015,2,5,Late,Late delivery
48376,Second Class,12/7/2016,12/9/2016,2,2,No late,Shipping on time
26037,Second Class,1/16/2016,1/19/2016,2,3,Late,Late delivery
27420,Second Class,2/5/2016,2/11/2016,2,6,Late,Late delivery
20475,Second Class,10/26/2015,11/1/2015,2,6,Late,Late delivery
73933,Second Class,12/15/2017,12/19/2017,2,4,Late,Late delivery
44433,Second Class,10/10/2016,10/14/2016,2,4,Late,Late delivery
43832,Second Class,10/1/2016,10/4/2016,2,3,Late,Late delivery
20919,Second Class,11/2/2015,11/7/2015,2,5,Late,Late delivery
74368,Second Class,12/21/2017,12/25/2017,2,4,Late,Late delivery
73932,Second Class,12/15/2017,12/18/2017,2,3,Late,Late delivery
23728,Second Class,12/13/2015,12/17/2015,2,4,Late,Late delivery
29207,Second Class,3/2/2016,3/5/2016,2,3,Late,Late delivery
29579,Second Class,3/7/2016,3/12/2016,2,5,Late,Late delivery
27803,Second Class,2/10/2016,2/14/2016,2,4,Late,Late delivery
20962,Second Class,11/2/2015,11/5/2015,2,3,Late,Late delivery
28817,Second Class,2/25/2016,2/28/2016,2,3,Late,Late delivery
24722,Second Class,12/27/2015,12/30/2015,2,3,Late,Late delivery
30009,Second Class,3/14/2016,3/19/2016,2,5,Late,Late delivery
50346,Second Class,1/4/2017,1/6/2017,2,2,No late,Shipping on time
22291,Second Class,11/22/2015,11/24/2015,2,2,No late,Shipping on time
51051,Second Class,1/15/2017,1/17/2017,2,2,No late,Shipping on time
24440,Second Class,12/23/2015,12/29/2015,2,6,Late,Late delivery
44314,Second Class,10/8/2016,10/13/2016,2,5,Late,Late delivery
29563,Second Class,3/7/2016,3/11/2016,2,4,Late,Late delivery
20827,Second Class,11/1/2015,11/4/2015,2,3,Late,Late delivery
49058,Second Class,12/17/2016,12/21/2016,2,4,Late,Late delivery
45111,Second Class,10/20/2016,10/22/2016,2,2,No late,Shipping on time
22723,Second Class,11/28/2015,12/2/2015,2,4,Late,Late delivery
29812,Second Class,3/11/2016,3/14/2016,2,3,Late,Late delivery
22564,Second Class,11/26/2015,12/1/2015,2,5,Late,Late delivery
73746,Second Class,12/12/2017,12/14/2017,2,2,No late,Shipping on time
72422,Second Class,11/23/2017,11/26/2017,2,3,Late,Late delivery
25663,Second Class,1/10/2016,1/14/2016,2,4,Late,Late delivery
28283,Second Class,2/17/2016,2/21/2016,2,4,Late,Late delivery
26852,Second Class,1/27/2016,1/30/2016,2,3,Late,Late delivery
20574,Second Class,10/28/2015,11/2/2015,2,5,Late,Late delivery
30702,Second Class,3/24/2016,3/27/2016,2,3,Late,Late delivery
27903,Second Class,2/12/2016,2/16/2016,2,4,Late,Late delivery
23638,Second Class,12/12/2015,12/16/2015,2,4,Late,Late delivery
41493,Second Class,8/28/2016,9/1/2016,2,4,Late,Late delivery
46562,Second Class,11/10/2016,11/13/2016,2,3,Late,Late delivery
73833,Second Class,12/13/2017,12/17/2017,2,4,Late,Late delivery
74969,Second Class,12/30/2017,1/4/2018,2,5,Late,Late delivery
74413,Second Class,12/22/2017,12/26/2017,2,4,Late,Late delivery
50217,Second Class,1/3/2017,1/6/2017,2,3,Late,Late delivery
24547,Second Class,12/25/2015,12/28/2015,2,3,Late,Late delivery
42836,Second Class,9/17/2016,9/19/2016,2,2,No late,Shipping on time
74947,Second Class,12/30/2017,1/2/2018,2,3,Late,Late delivery
23685,Second Class,12/12/2015,12/18/2015,2,6,Late,Late delivery
48232,Second Class,12/5/2016,12/8/2016,2,3,Late,Late delivery
21597,Second Class,11/12/2015,11/15/2015,2,3,Late,Late delivery
22456,Second Class,11/24/2015,11/26/2015,2,2,No late,Shipping on time
22608,Second Class,11/27/2015,12/1/2015,2,4,Late,Late delivery
24901,Second Class,12/30/2015,1/1/2016,2,2,No late,Shipping on time
42806,Second Class,9/16/2016,9/18/2016,2,2,No late,Shipping on time
27512,Second Class,2/6/2016,2/9/2016,2,3,Late,Late delivery
50140,Second Class,1/1/2017,1/7/2017,2,6,Late,Late delivery
26108,Second Class,1/17/2016,1/21/2016,2,4,Late,Late delivery
22530,Second Class,11/25/2015,12/1/2015,2,6,Late,Late delivery
46722,Second Class,11/13/2016,11/16/2016,2,3,Late,Late delivery
71931,Second Class,11/16/2017,11/18/2017,2,2,No late,Shipping on time
71984,Second Class,11/16/2017,11/21/2017,2,5,Late,Late delivery
47174,Second Class,11/19/2016,11/24/2016,2,5,Late,Late delivery
47858,Second Class,11/29/2016,12/3/2016,2,4,Late,Late delivery
72067,Second Class,11/17/2017,11/20/2017,2,3,Late,Late delivery
72047,Second Class,11/17/2017,11/20/2017,2,3,Late,Late delivery
22583,Second Class,11/26/2015,11/30/2015,2,4,Late,Late delivery
71900,Second Class,11/15/2017,11/21/2017,2,6,Late,Late delivery
27333,Second Class,2/3/2016,2/7/2016,2,4,Late,Late delivery
20302,Second Class,10/24/2015,10/27/2015,2,3,Late,Late delivery
30944,Second Class,3/27/2016,4/1/2016,2,5,Late,Late delivery
30610,Second Class,3/22/2016,3/28/2016,2,6,Late,Late delivery
20829,Second Class,11/1/2015,11/6/2015,2,5,Late,Late delivery
26236,Second Class,1/18/2016,1/20/2016,2,2,No late,Shipping on time
20533,Second Class,10/27/2015,10/31/2015,2,4,Late,Late delivery
42649,Second Class,9/14/2016,9/19/2016,2,5,Late,Late delivery
23021,Second Class,12/3/2015,12/5/2015,2,2,No late,Shipping on time
24228,Second Class,12/20/2015,12/24/2015,2,4,Late,Late delivery
23132,Second Class,12/4/2015,12/7/2015,2,3,Late,Late delivery
28289,Second Class,2/17/2016,2/22/2016,2,5,Late,Late delivery
24930,Second Class,12/30/2015,1/5/2016,2,6,Late,Late delivery
31044,Second Class,3/29/2016,4/3/2016,2,5,Late,Late delivery
30826,Second Class,3/25/2016,3/27/2016,2,2,No late,Shipping on time
44877,Second Class,10/17/2016,10/20/2016,2,3,Late,Late delivery
26618,Second Class,1/24/2016,1/28/2016,2,4,Late,Late delivery
24275,Second Class,12/21/2015,12/27/2015,2,6,Late,Late delivery
73981,Second Class,12/15/2017,12/17/2017,2,2,No late,Shipping on time
74050,Second Class,12/16/2017,12/22/2017,2,6,Late,Late delivery
74045,Second Class,12/16/2017,12/22/2017,2,6,Late,Late delivery
73685,Second Class,12/11/2017,12/17/2017,2,6,Late,Late delivery
72771,Second Class,11/28/2017,11/30/2017,2,2,No late,Shipping on time
75032,Second Class,12/31/2017,1/3/2018,2,3,Late,Late delivery
72583,Second Class,11/25/2017,11/29/2017,2,4,Late,Late delivery
73052,Second Class,12/2/2017,12/5/2017,2,3,Late,Late delivery
72331,Second Class,11/21/2017,11/23/2017,2,2,No late,Shipping on time
41486,Second Class,8/28/2016,8/30/2016,2,2,No late,Shipping on time
21106,Second Class,11/5/2015,11/7/2015,2,2,No late,Shipping on time
74077,Second Class,12/17/2017,12/20/2017,2,3,Late,Late delivery
30982,Second Class,3/28/2016,3/31/2016,2,3,Late,Late delivery
31128,Second Class,3/30/2016,4/3/2016,2,4,Late,Late delivery
74094,Second Class,12/17/2017,12/22/2017,2,5,Late,Late delivery
51135,Second Class,1/16/2017,1/22/2017,2,6,Late,Late delivery
26279,Second Class,1/19/2016,1/24/2016,2,5,Late,Late delivery
22361,Second Class,11/23/2015,11/25/2015,2,2,No late,Shipping on time
74868,Second Class,12/28/2017,1/1/2018,2,4,Late,Late delivery
23362,Second Class,12/8/2015,12/11/2015,2,3,Late,Late delivery
22353,Second Class,11/23/2015,11/27/2015,2,4,Late,Late delivery
21316,Second Class,11/8/2015,11/10/2015,2,2,No late,Shipping on time
30526,Second Class,3/21/2016,3/23/2016,2,2,No late,Shipping on time
27030,Second Class,1/30/2016,2/5/2016,2,6,Late,Late delivery
21566,Second Class,11/11/2015,11/13/2015,2,2,No late,Shipping on time
43988,Second Class,10/4/2016,10/8/2016,2,4,Late,Late delivery
29325,Second Class,3/4/2016,3/10/2016,2,6,Late,Late delivery
24658,Second Class,12/26/2015,12/30/2015,2,4,Late,Late delivery
23633,Second Class,12/11/2015,12/15/2015,2,4,Late,Late delivery
30391,Second Class,3/19/2016,3/21/2016,2,2,No late,Shipping on time
71855,Second Class,11/14/2017,11/20/2017,2,6,Late,Late delivery
71920,Second Class,11/15/2017,11/21/2017,2,6,Late,Late delivery
27196,Second Class,2/1/2016,2/3/2016,2,2,No late,Shipping on time
29675,Second Class,3/9/2016,3/15/2016,2,6,Late,Late delivery
45651,Second Class,10/28/2016,10/30/2016,2,2,No late,Shipping on time
45156,Second Class,10/21/2016,10/23/2016,2,2,No late,Shipping on time
21760,Second Class,11/14/2015,11/20/2015,2,6,Late,Late delivery
30911,Second Class,3/27/2016,3/29/2016,2,2,No late,Shipping on time
25598,Second Class,1/9/2016,1/13/2016,2,4,Late,Late delivery
73566,Second Class,12/9/2017,12/11/2017,2,2,No late,Shipping on time
73607,Second Class,12/10/2017,12/13/2017,2,3,Late,Late delivery
75025,Second Class,12/31/2017,1/6/2018,2,6,Late,Late delivery
74286,Second Class,12/20/2017,12/22/2017,2,2,No late,Shipping on time
35570,Second Class,6/3/2016,6/9/2016,2,6,Late,Late delivery
36458,Second Class,6/16/2016,6/20/2016,2,4,Late,Late delivery
37707,Second Class,7/4/2016,7/7/2016,2,3,Late,Late delivery
41237,Second Class,8/24/2016,8/27/2016,2,3,Late,Late delivery
33990,Second Class,5/11/2016,5/17/2016,2,6,Late,Late delivery
33112,Second Class,4/28/2016,5/1/2016,2,3,Late,Late delivery
36768,Second Class,6/20/2016,6/24/2016,2,4,Late,Late delivery
38490,Second Class,7/15/2016,7/21/2016,2,6,Late,Late delivery
35741,Second Class,6/5/2016,6/7/2016,2,2,No late,Shipping on time
31955,Second Class,4/11/2016,4/17/2016,2,6,Late,Late delivery
37020,Second Class,6/24/2016,6/30/2016,2,6,Late,Late delivery
38629,Second Class,7/17/2016,7/22/2016,2,5,Late,Late delivery
41131,Second Class,8/23/2016,8/25/2016,2,2,No late,Shipping on time
40037,Second Class,8/7/2016,8/10/2016,2,3,Late,Late delivery
40077,Second Class,8/8/2016,8/11/2016,2,3,Late,Late delivery
37659,Second Class,7/3/2016,7/8/2016,2,5,Late,Late delivery
39365,Second Class,7/28/2016,8/3/2016,2,6,Late,Late delivery
36749,Second Class,6/20/2016,6/25/2016,2,5,Late,Late delivery
31983,Second Class,4/11/2016,4/15/2016,2,4,Late,Late delivery
34421,Second Class,5/17/2016,5/19/2016,2,2,No late,Shipping on time
31569,Second Class,4/5/2016,4/10/2016,2,5,Late,Late delivery
32043,Second Class,4/12/2016,4/16/2016,2,4,Late,Late delivery
