Shop_Id,Shop_City,Shop_State,Shop_Region,Shop_Country,Market
320,Kramators'k,Donetsk,Eastern Europe,Ucrania,Europe
326,Bytom,Silesia,Eastern Europe,Polonia,Europe
390,Uvarovo,Tambov,Eastern Europe,Rusia,Europe
399,Sofia,Sofía-Ciudad,Eastern Europe,Bulgaria,Europe
409,Lugansk,Lugansk,Eastern Europe,Ucrania,Europe
479,Kashira,Moscú,Eastern Europe,Rusia,Europe
485,Makhachkala,Daguestán,Eastern Europe,Rusia,Europe
486,Cheliábinsk,Cheliábinsk,Eastern Europe,Rusia,Europe
497,Astracán,Astracán,Eastern Europe,Rusia,Europe
502,Warsaw,Mazovia,Eastern Europe,Polonia,Europe
506,Derbent,Daguestán,Eastern Europe,Rusia,Europe
622,Dniprodzerzhyns'k,Dnipropetrovsk,Eastern Europe,Ucrania,Europe
627,Gdansk,Pomerania,Eastern Europe,Polonia,Europe
634,Mykolayiv,Mykolayiv,Eastern Europe,Ucrania,Europe
655,Dnipropetrovsk,Dnipropetrovsk,Eastern Europe,Ucrania,Europe
659,Timisoara,Timis,Eastern Europe,Rumania,Europe
668,Budapest,Budapest,Eastern Europe,Hungría,Europe
686,Dabrowa Gornicza,Silesia,Eastern Europe,Polonia,Europe
695,Blagoveshchensk,Amur,Eastern Europe,Rusia,Europe
735,Sumy,Sumy,Eastern Europe,Ucrania,Europe
738,Bacau,Bacau,Eastern Europe,Rumania,Europe
742,Opole,Opole,Eastern Europe,Polonia,Europe
757,Mazyr,Gómel,Eastern Europe,Bielorrusia,Europe
769,Vínnytsia,Vínnytsia,Eastern Europe,Ucrania,Europe
777,Angarsk,Irkutsk,Eastern Europe,Rusia,Europe
778,Ploiesti,Prahova,Eastern Europe,Rumania,Europe
781,Járkov,Járkov,Eastern Europe,Ucrania,Europe
867,Ufa,Bashkortostán,Eastern Europe,Rusia,Europe
874,Kaliningrado,Kaliningrado,Eastern Europe,Rusia,Europe
878,Kryvyy Rih,Dnipropetrovsk,Eastern Europe,Ucrania,Europe
883,Slupsk,Pomerania,Eastern Europe,Polonia,Europe
891,Budënnovsk,Stávropol,Eastern Europe,Rusia,Europe
895,Constanza,Constanza,Eastern Europe,Rumania,Europe
905,Varna,Varna,Eastern Europe,Bulgaria,Europe
907,Ostrava,Moravia-Silesia,Eastern Europe,República Checa,Europe
908,Liberec,Liberec,Eastern Europe,República Checa,Europe
912,Ivanovo,Ivanovo,Eastern Europe,Rusia,Europe
914,Kaluga,Kaluga,Eastern Europe,Rusia,Europe
918,Poltava,Poltava,Eastern Europe,Ucrania,Europe
1016,Ramnicu Valcea,Vâlcea,Eastern Europe,Rumania,Europe
1048,Magnitogorsk,Cheliábinsk,Eastern Europe,Rusia,Europe
1050,Poznan,Gran Polonia,Eastern Europe,Polonia,Europe
1143,Ivano-Frankivs'k,Ivano-Frankivsk,Eastern Europe,Ucrania,Europe
1146,Arkhangelsk,Arjánguelsk,Eastern Europe,Rusia,Europe
1151,Lodz,Lodz,Eastern Europe,Polonia,Europe
1152,Kremenchuk,Poltava,Eastern Europe,Ucrania,Europe
1154,Radom,Mazovia,Eastern Europe,Polonia,Europe
1311,Gómel,Gómel,Eastern Europe,Bielorrusia,Europe
1323,Irkutsk,Irkutsk,Eastern Europe,Rusia,Europe
1325,Horlivka,Donetsk,Eastern Europe,Ucrania,Europe
1369,Sevastopol,Sevastopol,Eastern Europe,Ucrania,Europe
1472,Targu Mures,Mures,Eastern Europe,Rumania,Europe
1473,Donets'k,Donetsk,Eastern Europe,Ucrania,Europe
1479,Miass,Cheliábinsk,Eastern Europe,Rusia,Europe
1481,Vladímir,Vladímir,Eastern Europe,Rusia,Europe
1486,Bélgorod,Bélgorod,Eastern Europe,Rusia,Europe
1590,Rybinsk,Yaroslavl,Eastern Europe,Rusia,Europe
1591,Ruda Slaska,Silesia,Eastern Europe,Polonia,Europe
1621,Balti,Balti,Eastern Europe,Moldavia,Europe
1623,Lisichansk,Lugansk,Eastern Europe,Ucrania,Europe
1627,Katowice,Silesia,Eastern Europe,Polonia,Europe
1778,Lida,Grodno,Eastern Europe,Bielorrusia,Europe
1790,Gubkin,Bélgorod,Eastern Europe,Rusia,Europe
1791,Praga,Praga,Eastern Europe,República Checa,Europe
1795,Briansk,Briansk,Eastern Europe,Rusia,Europe
1882,Cluj-Napoca,Cluj,Eastern Europe,Rumania,Europe
1883,Bialystok,Podlaquia,Eastern Europe,Polonia,Europe
1891,Tarnow,Polonia Menor,Eastern Europe,Polonia,Europe
1894,Zaporiyia,Zaporiyia,Eastern Europe,Ucrania,Europe
1895,Burgas,Burgas,Eastern Europe,Bulgaria,Europe
1992,Resita,Caras-Severin,Eastern Europe,Rumania,Europe
1995,Arad,Arad,Eastern Europe,Rumania,Europe
1997,Uman,Cherkasy,Eastern Europe,Ucrania,Europe
2000,Luts'k,Volinia,Eastern Europe,Ucrania,Europe
2023,Grodno,Grodno,Eastern Europe,Bielorrusia,Europe
2027,Usol'ye-Sibirskoye,Irkutsk,Eastern Europe,Rusia,Europe
2028,Kopeysk,Cheliábinsk,Eastern Europe,Rusia,Europe
2033,Baia Mare,Maramures,Eastern Europe,Rumania,Europe
2036,Drogobych,Lviv,Eastern Europe,Ucrania,Europe
2037,Chisináu,Chisináu,Eastern Europe,Moldavia,Europe
2069,Nizhyn,Chernihiv,Eastern Europe,Ucrania,Europe
2070,Rybnik,Silesia,Eastern Europe,Polonia,Europe
2102,Severodvinsk,Arjánguelsk,Eastern Europe,Rusia,Europe
2150,Iasi,Iasi,Eastern Europe,Rumania,Europe
2160,Yambol,Yambol,Eastern Europe,Bulgaria,Europe
2174,Hradec Králové,Hradec Králové,Eastern Europe,República Checa,Europe
2200,Krasnyy Luch,Lugansk,Eastern Europe,Ucrania,Europe
2205,Nitra,Nitra,Eastern Europe,Eslovaquia,Europe
2207,Nikopol,Dnipropetrovsk,Eastern Europe,Ucrania,Europe
2219,Zhlobin,Gómel,Eastern Europe,Bielorrusia,Europe
2223,Ternópil,Ternópil,Eastern Europe,Ucrania,Europe
2232,Buzau,Buzau,Eastern Europe,Rumania,Europe
2259,Plock,Mazovia,Eastern Europe,Polonia,Europe
2263,Cherkasy,Cherkasy,Eastern Europe,Ucrania,Europe
2264,Sibiu,Sibiu,Eastern Europe,Rumania,Europe
2289,Plovdiv,Plovdiv,Eastern Europe,Bulgaria,Europe
2294,Braila,Braila,Eastern Europe,Rumania,Europe
2359,Targu Jiu,Gorj,Eastern Europe,Rumania,Europe
2365,Berdychiv,Zhytómyr,Eastern Europe,Ucrania,Europe
2367,Chernihiv,Chernihiv,Eastern Europe,Ucrania,Europe
2398,Kalisz,Gran Polonia,Eastern Europe,Polonia,Europe
2437,Craiova,Dolj,Eastern Europe,Rumania,Europe
2475,Rivne,Rivne,Eastern Europe,Ucrania,Europe
2527,Vorónezh,Vorónezh,Eastern Europe,Rusia,Europe
2528,Bra?ov,Bra?ov,Eastern Europe,Rumania,Europe
2537,Tychy,Silesia,Eastern Europe,Polonia,Europe
2543,Pernik,Pernik,Eastern Europe,Bulgaria,Europe
2610,Pitesti,Arges,Eastern Europe,Rumania,Europe
2625,Zlatoust,Cheliábinsk,Eastern Europe,Rusia,Europe
2626,Jersón,Jersón,Eastern Europe,Ucrania,Europe
2627,Zabrze,Silesia,Eastern Europe,Polonia,Europe
2630,Pilsen,Pilsen,Eastern Europe,República Checa,Europe
2657,Arzgir,Stávropol,Eastern Europe,Rusia,Europe
2670,Botosani,Botosani,Eastern Europe,Rumania,Europe
2678,Pestovo,Nóvgorod,Eastern Europe,Rusia,Europe
2683,Ústí nad Labem,Ústí nad Labem,Eastern Europe,República Checa,Europe
2721,Bielsko-Biala,Silesia,Eastern Europe,Polonia,Europe
2723,Lugoj,Timis,Eastern Europe,Rumania,Europe
2741,Piatra-Neamt,Neamt,Eastern Europe,Rumania,Europe
2753,Kaspiysk,Daguestán,Eastern Europe,Rusia,Europe
2760,Siedlce,Mazovia,Eastern Europe,Polonia,Europe
2811,Olomouc,Olomouc,Eastern Europe,República Checa,Europe
2838,Zhytómyr,Zhytómyr,Eastern Europe,Ucrania,Europe
2839,Orsha,Vitsyebsk,Eastern Europe,Bielorrusia,Europe
2880,Kirovohrad,Kirovohrad,Eastern Europe,Ucrania,Europe
2896,Chorzow,Silesia,Eastern Europe,Polonia,Europe
2919,Zilina,Žilina,Eastern Europe,Eslovaquia,Europe
2935,Bratsk,Irkutsk,Eastern Europe,Rusia,Europe
2942,Salavat,Bashkortostán,Eastern Europe,Rusia,Europe
3007,Gliwice,Silesia,Eastern Europe,Polonia,Europe
3037,Oleksandriya,Kirovohrad,Eastern Europe,Ucrania,Europe
3039,Gy?r,Gy?r,Eastern Europe,Hungría,Europe
3042,Nysa,Opole,Eastern Europe,Polonia,Europe
3099,Mariupol,Donetsk,Eastern Europe,Ucrania,Europe
3101,Khasavyurt,Daguestán,Eastern Europe,Rusia,Europe
3140,Sosnowiec,Silesia,Eastern Europe,Polonia,Europe
3176,Gorzow Wielkopolski,Lubusz,Eastern Europe,Polonia,Europe
3183,Zielona Gora,Lubusz,Eastern Europe,Polonia,Europe
3242,Pila,Gran Polonia,Eastern Europe,Polonia,Europe
3249,Berdyans'k,Zaporiyia,Eastern Europe,Ucrania,Europe
3251,Roman,Neamt,Eastern Europe,Rumania,Europe
3255,Polatsk,Vitsyebsk,Eastern Europe,Bielorrusia,Europe
3268,Drobeta-Turnu Severin,Mehedinti,Eastern Europe,Rumania,Europe
3299,Oktyabr'skiy,Bashkortostán,Eastern Europe,Rusia,Europe
3302,Balmazujvaros,Hajdú-Bihar,Eastern Europe,Hungría,Europe
3312,Birobidzhan,Yevrey,Eastern Europe,Rusia,Europe
3313,Oradea,Bihor,Eastern Europe,Rumania,Europe
3343,Sliven,Sliven,Eastern Europe,Bulgaria,Europe
3353,Melitopol,Zaporiyia,Eastern Europe,Ucrania,Europe
3358,Stakhanov,Lugansk,Eastern Europe,Ucrania,Europe
3363,Nal'chik,Kabardia-Balkaria,Eastern Europe,Rusia,Europe
3365,Deva,Hunedoara,Eastern Europe,Rumania,Europe
3425,Shumen,Shumen,Eastern Europe,Bulgaria,Europe
3426,Gyula,Békés,Eastern Europe,Hungría,Europe
3432,Suceava,Suceava,Eastern Europe,Rumania,Europe
3433,Pazardzhik,Pazardzhik,Eastern Europe,Bulgaria,Europe
3434,Focsani,Vrancea,Eastern Europe,Rumania,Europe
3466,Piotrkow Trybunalski,Lodz,Eastern Europe,Polonia,Europe
3478,Czestochowa,Silesia,Eastern Europe,Polonia,Europe
3499,Belgrade,Serbia Central,Eastern Europe,Serbia,Europe
3505,Stara Zagora,Stara Zagora,Eastern Europe,Bulgaria,Europe
3508,Pinsk,Brest,Eastern Europe,Bielorrusia,Europe
3512,Jastrzebie Zdroj,Silesia,Eastern Europe,Polonia,Europe
3561,Myslowice,Silesia,Eastern Europe,Polonia,Europe
3564,Bistrita,Bistrita-Nasaud,Eastern Europe,Rumania,Europe
98,Edinburgh,Escocia,Northern Europe,Reino Unido,Europe
105,Kilwinning,Escocia,Northern Europe,Reino Unido,Europe
108,Estocolmo,Estocolmo,Northern Europe,Suecia,Europe
280,Vantaa,Uusimaa,Northern Europe,Finlandia,Europe
288,Turku,Finlandia del Sudoeste,Northern Europe,Finlandia,Europe
298,Dublín,Dublín,Northern Europe,Irlanda,Europe
309,Oslo,Oslo,Northern Europe,Noruega,Europe
312,Nacka,Estocolmo,Northern Europe,Suecia,Europe
397,Helsinki,Uusimaa,Northern Europe,Finlandia,Europe
608,Gothenburg,Västra Götaland,Northern Europe,Suecia,Europe
609,Glasgow,Escocia,Northern Europe,Reino Unido,Europe
642,Vilna,Vilna,Northern Europe,Lituania,Europe
661,Aberdeen,Escocia,Northern Europe,Reino Unido,Europe
679,Copenhagen,Región Capital,Northern Europe,Dinamarca,Europe
688,Swansea,Gales,Northern Europe,Reino Unido,Europe
702,Karlstad,Värmland,Northern Europe,Suecia,Europe
713,Espoo,Uusimaa,Northern Europe,Finlandia,Europe
741,Kotka,Kymenlaakso,Northern Europe,Finlandia,Europe
758,Sandnes,Rogaland,Northern Europe,Noruega,Europe
767,Kaunas,Kaunas,Northern Europe,Lituania,Europe
871,Odense,Dinamarca Meridional,Northern Europe,Dinamarca,Europe
884,Frederiksberg,Región Capital,Northern Europe,Dinamarca,Europe
892,Dundee,Escocia,Northern Europe,Reino Unido,Europe
899,Hamar,Hedmark,Northern Europe,Noruega,Europe
920,Upsala,Upsala,Northern Europe,Suecia,Europe
1159,Siauliai,Šiauliai,Northern Europe,Lituania,Europe
1162,Solna,Estocolmo,Northern Europe,Suecia,Europe
1310,Klaip?da,Klaip?da,Northern Europe,Lituania,Europe
1559,Cardiff,Gales,Northern Europe,Reino Unido,Europe
1560,Cork,Cork,Northern Europe,Irlanda,Europe
1586,Tallaght,Dublín del Sur,Northern Europe,Irlanda,Europe
1587,Stavanger,Rogaland,Northern Europe,Noruega,Europe
1658,Esbjerg,Dinamarca Meridional,Northern Europe,Dinamarca,Europe
1724,Rhondda,Gales,Northern Europe,Reino Unido,Europe
2118,Barry,Gales,Northern Europe,Reino Unido,Europe
2211,Sonderborg,Dinamarca Meridional,Northern Europe,Dinamarca,Europe
2212,Landskrona,Escania,Northern Europe,Suecia,Europe
2245,Lund,Escania,Northern Europe,Suecia,Europe
2262,Panevezys,Panevezys,Northern Europe,Lituania,Europe
2287,Helsingborg,Escania,Northern Europe,Suecia,Europe
2313,Bergen,Hordaland,Northern Europe,Noruega,Europe
2366,Randers,Jutlandia Central,Northern Europe,Dinamarca,Europe
2482,Drammen,Buskerud,Northern Europe,Noruega,Europe
2501,East Kilbride,Escocia,Northern Europe,Reino Unido,Europe
2529,Paisley,Escocia,Northern Europe,Reino Unido,Europe
2632,Haninge,Estocolmo,Northern Europe,Suecia,Europe
2638,Tallinn,Harjumaa,Northern Europe,Estonia,Europe
2677,Clydach,Gales,Northern Europe,Reino Unido,Europe
2757,Livingston,Escocia,Northern Europe,Reino Unido,Europe
2797,Kristiansand,Vest-Agder,Northern Europe,Noruega,Europe
2937,Huddinge,Estocolmo,Northern Europe,Suecia,Europe
2939,Galway,Galway,Northern Europe,Irlanda,Europe
2996,Cumbernauld,Escocia,Northern Europe,Reino Unido,Europe
3035,Kalundborg,Selandia,Northern Europe,Dinamarca,Europe
3191,Halmstad,Halland,Northern Europe,Suecia,Europe
3212,Eskilstuna,Södermanland,Northern Europe,Suecia,Europe
3311,Briton Ferry,Gales,Northern Europe,Reino Unido,Europe
3386,Upplands Väsby,Estocolmo,Northern Europe,Suecia,Europe
3522,Tartu,Tartu,Northern Europe,Estonia,Europe
212,Lisbon,Lisboa,Southern Europe,Portugal,Europe
687,Porto,Porto,Southern Europe,Portugal,Europe
759,Rijeka,Primorje-Gorski Kotar,Southern Europe,Croacia,Europe
868,Kumanovo,Kumanovo,Southern Europe,Macedonia,Europe
879,Vila Nova de Gaia,Porto,Southern Europe,Portugal,Europe
885,Zagreb,Grad Zagreb,Southern Europe,Croacia,Europe
1094,Amadora,Lisboa,Southern Europe,Portugal,Europe
1584,Loures,Lisboa,Southern Europe,Portugal,Europe
1622,Osijek,Osjecko-Baranjska,Southern Europe,Croacia,Europe
1739,Durres,Durrës,Southern Europe,Albania,Europe
1893,Tuzla,Federación de Bosnia y Herzegovina,Southern Europe,Bosnia y Herzegovina,Europe
2076,Podgorica,Podgorica,Southern Europe,Montenegro,Europe
2077,Sarajevo,Federación de Bosnia y Herzegovina,Southern Europe,Bosnia y Herzegovina,Europe
2091,Vlore,Vlorë,Southern Europe,Albania,Europe
2228,Korce,Korçë,Southern Europe,Albania,Europe
2252,Coimbra,Coimbra,Southern Europe,Portugal,Europe
2664,Shkoder,Shkodër,Southern Europe,Albania,Europe
2703,Nicosia,Nicosia,Southern Europe,Chipre,Europe
2840,Zenica,Federación de Bosnia y Herzegovina,Southern Europe,Bosnia y Herzegovina,Europe
2897,Split,Split-Dalmacia,Southern Europe,Croacia,Europe
3070,Elbasan,Elbasan,Southern Europe,Albania,Europe
3155,Liubliana,Liubliana,Southern Europe,Eslovenia,Europe
3173,Odivelas,Lisboa,Southern Europe,Portugal,Europe
3200,Guimarães,Braga,Southern Europe,Portugal,Europe
3241,Feira,Aveiro,Southern Europe,Portugal,Europe
3520,Arrentela,Setúbal,Southern Europe,Portugal,Europe
3523,Braga,Braga,Southern Europe,Portugal,Europe
3552,Samobor,Zagrebacka,Southern Europe,Croacia,Europe
3556,Bitola,Bitola,Southern Europe,Macedonia,Europe
91,Madrid,Madrid,Southern Europe,España,Europe
93,Girona,Cataluña,Southern Europe,España,Europe
107,Barakaldo,País Vasco,Southern Europe,España,Europe
201,Fuenlabrada,Madrid,Southern Europe,España,Europe
209,Talavera de la Reina,Castilla-La Mancha,Southern Europe,España,Europe
289,San Sebastian,País Vasco,Southern Europe,España,Europe
307,Barcelona,Cataluña,Southern Europe,España,Europe
308,Castelldefels,Cataluña,Southern Europe,España,Europe
317,Seville,Andalucía,Southern Europe,España,Europe
400,Granada,Andalucía,Southern Europe,España,Europe
418,Las Rozas de Madrid,Madrid,Southern Europe,España,Europe
425,Elx,Valenciana,Southern Europe,España,Europe
477,Marbella,Andalucía,Southern Europe,España,Europe
490,Torrevieja,Valenciana,Southern Europe,España,Europe
503,Huelva,Andalucía,Southern Europe,España,Europe
607,Badalona,Cataluña,Southern Europe,España,Europe
615,Valladolid,Castilla y León,Southern Europe,España,Europe
647,Bilbao,País Vasco,Southern Europe,España,Europe
672,Pamplona,Navarra,Southern Europe,España,Europe
684,Burgos,Castilla y León,Southern Europe,España,Europe
696,Vitoria,País Vasco,Southern Europe,España,Europe
726,Torremolinos,Andalucía,Southern Europe,España,Europe
732,Palma de Mallorca,Islas Baleares,Southern Europe,España,Europe
782,Tarragona,Cataluña,Southern Europe,España,Europe
785,Zamora,Castilla y León,Southern Europe,España,Europe
913,Melilla,Melilla,Southern Europe,España,Europe
915,Getafe,Madrid,Southern Europe,España,Europe
1097,Valdemoro,Madrid,Southern Europe,España,Europe
1321,Reus,Cataluña,Southern Europe,España,Europe
1362,Ponferrada,Castilla y León,Southern Europe,España,Europe
1363,Irun,País Vasco,Southern Europe,España,Europe
1367,Alicante,Valenciana,Southern Europe,España,Europe
1474,Jerez de la Frontera,Andalucía,Southern Europe,España,Europe
1557,Oviedo,Asturias,Southern Europe,España,Europe
1571,Lorca,Murcia,Southern Europe,España,Europe
1684,Lugo,Galicia,Southern Europe,España,Europe
1727,Dos Hermanas,Andalucía,Southern Europe,España,Europe
1752,Lora del Río,Andalucía,Southern Europe,España,Europe
1755,Estepona,Andalucía,Southern Europe,España,Europe
1772,Puertollano,Castilla-La Mancha,Southern Europe,España,Europe
1783,Sagunto,Valenciana,Southern Europe,España,Europe
1787,Vigo,Galicia,Southern Europe,España,Europe
1879,Murcia,Murcia,Southern Europe,España,Europe
1899,Coslada,Madrid,Southern Europe,España,Europe
1901,Fuengirola,Andalucía,Southern Europe,España,Europe
1905,Elda,Valenciana,Southern Europe,España,Europe
2006,El Ejido,Andalucía,Southern Europe,España,Europe
2029,Santiago de Compostela,Galicia,Southern Europe,España,Europe
2066,Ceuta,Ceuta,Southern Europe,España,Europe
2072,Santander,Cantabria,Southern Europe,España,Europe
2075,Sant Boi de Llobregat,Cataluña,Southern Europe,España,Europe
2157,El Prat de Llobregat,Cataluña,Southern Europe,España,Europe
2220,Parla,Madrid,Southern Europe,España,Europe
2244,Alcobendas,Madrid,Southern Europe,España,Europe
2298,Manresa,Cataluña,Southern Europe,España,Europe
2314,Albacete,Castilla-La Mancha,Southern Europe,España,Europe
2323,Badajoz,Extremadura,Southern Europe,España,Europe
2360,Palencia,Castilla y León,Southern Europe,España,Europe
2484,Granollers,Cataluña,Southern Europe,España,Europe
2629,Pontevedra,Galicia,Southern Europe,España,Europe
2633,Mijas,Andalucía,Southern Europe,España,Europe
2680,Sabadell,Cataluña,Southern Europe,España,Europe
2794,Cártama,Andalucía,Southern Europe,España,Europe
2945,Orihuela,Valenciana,Southern Europe,España,Europe
2952,Gandia,Valenciana,Southern Europe,España,Europe
2956,Benidorm,Valenciana,Southern Europe,España,Europe
3005,Segovia,Castilla y León,Southern Europe,España,Europe
3131,Rubí,Cataluña,Southern Europe,España,Europe
3172,Getxo,País Vasco,Southern Europe,España,Europe
3178,Majadahonda,Madrid,Southern Europe,España,Europe
3189,Molina de Segura,Murcia,Southern Europe,España,Europe
3384,Chiclana de la Frontera,Andalucía,Southern Europe,España,Europe
3463,Ponteareas,Galicia,Southern Europe,España,Europe
3578,El Escorial,Madrid,Southern Europe,España,Europe
78,Perugia,Umbría,Southern Europe,Italia,Europe
83,Portici,Campania,Southern Europe,Italia,Europe
88,Agrigento,Sicilia,Southern Europe,Italia,Europe
90,Palermo,Sicilia,Southern Europe,Italia,Europe
99,Acerra,Campania,Southern Europe,Italia,Europe
102,Messina,Sicilia,Southern Europe,Italia,Europe
206,Verona,Véneto,Southern Europe,Italia,Europe
207,Fano,Marche,Southern Europe,Italia,Europe
271,Brindisi,Apulia,Southern Europe,Italia,Europe
279,Parma,Emilia-Romaña,Southern Europe,Italia,Europe
281,Rome,Lacio,Southern Europe,Italia,Europe
282,Vicenza,Véneto,Southern Europe,Italia,Europe
301,Capannori,Toscana,Southern Europe,Italia,Europe
314,Milan,Lombardía,Southern Europe,Italia,Europe
318,Moncalieri,Piamonte,Southern Europe,Italia,Europe
388,Turin,Piamonte,Southern Europe,Italia,Europe
403,Cagliari,Cerdeña,Southern Europe,Italia,Europe
406,Pescara,Abruzos,Southern Europe,Italia,Europe
408,Afragola,Campania,Southern Europe,Italia,Europe
414,Venice,Véneto,Southern Europe,Italia,Europe
422,Sesto San Giovanni,Lombardía,Southern Europe,Italia,Europe
468,Genoa,Liguria,Southern Europe,Italia,Europe
478,Florence,Toscana,Southern Europe,Italia,Europe
501,Montecatini Terme,Toscana,Southern Europe,Italia,Europe
504,Reggio nell'Emilia,Emilia-Romaña,Southern Europe,Italia,Europe
610,Monza,Lombardía,Southern Europe,Italia,Europe
631,Trapani,Sicilia,Southern Europe,Italia,Europe
632,Aprilia,Lacio,Southern Europe,Italia,Europe
636,Cosenza,Calabria,Southern Europe,Italia,Europe
640,Altamura,Apulia,Southern Europe,Italia,Europe
652,Pozzuoli,Campania,Southern Europe,Italia,Europe
663,Treviso,Véneto,Southern Europe,Italia,Europe
667,Carrara,Toscana,Southern Europe,Italia,Europe
698,Bari,Apulia,Southern Europe,Italia,Europe
724,Gallarate,Lombardía,Southern Europe,Italia,Europe
731,Piacenza,Emilia-Romaña,Southern Europe,Italia,Europe
737,Brescia,Lombardía,Southern Europe,Italia,Europe
740,Bologna,Emilia-Romaña,Southern Europe,Italia,Europe
750,Cerignola,Apulia,Southern Europe,Italia,Europe
753,Carpi,Emilia-Romaña,Southern Europe,Italia,Europe
760,Catania,Sicilia,Southern Europe,Italia,Europe
776,Novara,Piamonte,Southern Europe,Italia,Europe
875,Bergamo,Lombardía,Southern Europe,Italia,Europe
876,Foggia,Apulia,Southern Europe,Italia,Europe
896,Guidonia Montecelio,Lacio,Southern Europe,Italia,Europe
911,Capua,Campania,Southern Europe,Italia,Europe
922,Grosseto,Toscana,Southern Europe,Italia,Europe
1014,Naples,Campania,Southern Europe,Italia,Europe
1093,Pisa,Toscana,Southern Europe,Italia,Europe
1100,Avellino,Campania,Southern Europe,Italia,Europe
1102,Ravenna,Emilia-Romaña,Southern Europe,Italia,Europe
1105,Rimini,Emilia-Romaña,Southern Europe,Italia,Europe
1148,Tivoli,Lacio,Southern Europe,Italia,Europe
1158,Marina di Carrara,Toscana,Southern Europe,Italia,Europe
1285,Ferrara,Emilia-Romaña,Southern Europe,Italia,Europe
1304,Cesena,Emilia-Romaña,Southern Europe,Italia,Europe
1364,Arezzo,Toscana,Southern Europe,Italia,Europe
1365,Acireale,Sicilia,Southern Europe,Italia,Europe
1562,Chieti,Abruzos,Southern Europe,Italia,Europe
1566,Sassari,Cerdeña,Southern Europe,Italia,Europe
1720,Benevento,Campania,Southern Europe,Italia,Europe
1737,Torre del Greco,Campania,Southern Europe,Italia,Europe
1738,Velletri,Lacio,Southern Europe,Italia,Europe
1785,Como,Lombardía,Southern Europe,Italia,Europe
1888,Pomezia,Lacio,Southern Europe,Italia,Europe
1892,Rovigo,Véneto,Southern Europe,Italia,Europe
1912,Trieste,Friuli-Venecia Julia,Southern Europe,Italia,Europe
1999,Busto Arsizio,Lombardía,Southern Europe,Italia,Europe
2032,Bolzano,Trentino-Alto Adigio,Southern Europe,Italia,Europe
2067,Quartu Sant'Elena,Cerdeña,Southern Europe,Italia,Europe
2068,Castellammare di Stabia,Campania,Southern Europe,Italia,Europe
2074,Fiumicino,Lacio,Southern Europe,Italia,Europe
2085,Vignola,Emilia-Romaña,Southern Europe,Italia,Europe
